,Olfactory tubercle,Pons,Nucleus accumbens,Pons motor related,Subthalamic nucleus,Dorsal auditory area,Primary somatosensory area mouth,Perirhinal area,Lateral preoptic area,Central medial nucleus of the thalamus,Entorhinal area medial part,Medial septal nucleus,Ectorhinal area,Lateral hypothalamic area,Basolateral amygdalar nucleus,Anteroventral preoptic nucleus,Central amygdalar nucleus,Agranular insular area,Diagonal band nucleus,Supplemental somatosensory area,Piriform area,Ventral auditory area,Orbital area lateral part,Intercalated amygdalar nucleus,Primary auditory area,Substantia innominata,Lateral septal complex,Posterior hypothalamic nucleus,Anterior hypothalamic nucleus,Bed nuclei of the stria terminalis,Orbital area ventrolateral part,Gustatory areas,Taenia tecta,Zona incerta,Subiculum,Dorsal peduncular area,Primary visual area,Visceral area,Midbrain reticular nucleus,Infralimbic area,Temporal association areas,posteromedial visual area,Medial geniculate complex,Ventral tegmental area,Tuberal nucleus,Parasubthalamic nucleus,Retrochiasmatic area,Suprachiasmatic nucleus,Anteroventral periventricular nucleus,Culmen,Endopiriform nucleus,Entorhinal area lateral part,Lateral visual area,Anterolateral visual area,Caudoputamen,Pedunculopontine nucleus,Agranular insular area ventral part,Periaqueductal gray,Dorsal part of the lateral geniculate complex,Retrosplenial area dorsal part,Frontal pole cerebral cortex,Primary somatosensory area upper limb,Anterior amygdalar area,Field CA1,Medial habenula,Presubiculum,Subparaventricular zone,Anteroventral nucleus of thalamus,Piriform-amygdalar area,Ventral medial nucleus of the thalamus,Inferior colliculus,Claustrum,Primary motor area,Anterodorsal nucleus,Mediodorsal nucleus of thalamus,Fundus of striatum,Magnocellular nucleus,Medial preoptic area,Postsubiculum,Paraventricular nucleus of the thalamus,Anterior cingulate area dorsal part,Medial preoptic nucleus,Reticular nucleus of the thalamus,Prelimbic area,Dorsomedial nucleus of the hypothalamus,Cortical amygdalar area,Secondary motor area,Field CA3,Field CA2,Interpeduncular nucleus,Ventrolateral preoptic nucleus,Globus pallidus external segment,Periventricular zone,Orbital area medial part,Primary somatosensory area lower limb,Agranular insular area posterior part,Parasubiculum,Lateral posterior nucleus of the thalamus,Primary somatosensory area trunk,Substantia nigra compact part,Cortical amygdalar area posterior part,Ventromedial hypothalamic nucleus,Central lateral nucleus of the thalamus,Parataenial nucleus,Periventricular hypothalamic nucleus posterior part,Median preoptic nucleus,Dentate gyrus,Anterior cingulate area ventral part,Posterior amygdalar nucleus,Lateral amygdalar nucleus,Retrosplenial area ventral part,Posterior complex of the thalamus,Lateral dorsal nucleus of thalamus,Substantia nigra reticular part,Ventral anterior-lateral complex of the thalamus,Olivary pretectal nucleus,Paraventricular hypothalamic nucleus,Precommissural nucleus,Lateral habenula,Superior colliculus motor related,Medial pretectal area,Medial amygdalar nucleus,Superior colliculus sensory related
Parasubthalamic nucleus,0.176946103,0.620980031,-0.156725269,0.397294785,0.14484793,-0.414872593,-0.67687105,-0.912552828,-0.0638022304,-0.391867958,-0.678400525,-0.693469926,-0.93550848,0.497969634,0.219730151,-0.178374972,0.302644819,-0.685963729,-0.142569979,-0.12226579,0.229786228,-0.550061767,0.192436273,0.546155153,-0.903610034,0.0737043231,-0.866193528,-0.146594245,-0.0953336886,-0.824295522,-0.892987957,-0.630438949,-0.407506278,0.274021663,0.262614379,-0.48909339,-0.800682569,-0.0659780671,-0.320442369,-0.0476215393,-0.876725045,-0.765831239,-0.592192716,0.152347609,0.886150803,1,0.455145013,0.244397087,0.37603201,-0.108061004,0.40861183,-0.580773606,-0.489845586,-0.524348325,0.288004377,-0.25,-0.430376707,-0.332488096,-0.857072848,-0.263792519,-0.0738920056,-0.828559025,-0.248919165,-0.132539924,0.0144140099,-0.151022238,-0.199582217,-0.674063231,0.938506179,0.417045477,-0.2023382,0.310788564,-0.776296558,-0.852478428,-0.979461448,0.198262863,0.374763563,-0.854716362,0.205116464,0.263331254,-0.101539268,0.541468119,-0.780206125,-0.112879485,0.144269315,0.19652864,-0.652725462,-0.705422972,-0.0181416136,0.354340558,0.730542896,0.313690801,0.24457228,-0.142509567,-0.787705402,0.274020784,-0.356823625,-0.723622681,-0.411977995,-0.75622786,-0.290205767,0.256480849,-0.600623886,-0.676452475,0.247576914,0.33677799,-0.528474648,0.0308544036,0.190627949,0.317818346,-0.0733360025,-0.574169632,-0.668535305,0.145720014,0.0348720895,0.282458296,-0.0834191812,0.554165841,0.152788088,-0.79804705,0.48084018,-0.428074729,-0.915758852
Retrochiasmatic area,-0.574339758,0.607159061,-0.571412768,0.239653018,0.774684251,0.47629531,-0.721347998,-0.630727735,-0.66400977,-0.118401277,-0.86607288,-0.559583017,-0.585815456,-0.501773568,-0.542192672,0.418202754,0.180748334,-0.785685534,-0.925937028,-0.0794593125,-0.449954109,0.0144646515,-0.499720651,0.125281514,-0.386252702,0.114699444,-0.343308223,-0.027911388,-0.87947561,-0.161517505,-0.454087696,-0.883511441,-0.572119128,0.877190682,-0.161375735,-0.386026198,-0.835910197,-0.213773495,0.0573948935,-0.849078205,-0.475316804,-0.805511867,0.286104423,0.653000771,0.676414205,0.455145013,1,0.959637541,0.840881201,-0.457160223,0.139768936,-0.568325778,0.0793557224,0.277066785,0.115887542,-0.707720391,-0.852009313,-0.0328518524,-0.421951488,0.576303534,-0.888753741,0.074259383,-0.245696508,-0.630084664,0.173987566,0.399014291,-0.231093698,-0.767827445,0.150196172,0.498220078,-0.451549196,0.445298091,-0.405617385,-0.502786608,-0.35350213,0.0482256424,0.347261602,-0.779155457,0.775955789,0.0244359284,-0.0168163154,0.623381174,-0.609073572,-0.39027783,-0.314772273,-0.240483204,-0.589893719,-0.422594396,-0.466573205,0.282447981,0.372216663,0.302539035,-0.118612579,0.366802413,0.15713655,-0.233436679,-0.818503205,-0.0768750152,0.291716896,-0.153078444,-0.918452895,-0.034008234,-0.794347516,0.12082602,-0.236913195,0.57536452,-0.471246045,0.152097487,-0.0799582461,-0.515902156,0.826417177,-0.621371685,-0.471730253,-0.140149095,-0.747644156,0.349126171,0.333625502,0.66930919,0.174858556,-0.179351639,0.272130205,-0.446176145,-0.0943560314
Suprachiasmatic nucleus,-0.773058282,0.394875418,-0.644800005,0.238373365,0.724985794,0.650386328,-0.558389075,-0.432136433,-0.818653794,-0.162129001,-0.705264484,-0.472594771,-0.352450791,-0.656586329,-0.751165188,0.508431316,-0.0508098912,-0.705862783,-0.987509519,0.121405821,-0.655975333,0.288691097,-0.71158743,-0.0689963212,-0.124250865,-0.0689997004,-0.238925826,-0.167917643,-0.946858905,0.0207612078,-0.32035005,-0.731794542,-0.604849864,0.795115283,-0.218693755,-0.232396039,-0.695893001,-0.0631347753,0.00556094878,-0.936547605,-0.211297889,-0.629657095,0.361888311,0.664905186,0.482002301,0.244397087,0.959637541,1,0.733473316,-0.403514687,-0.0771105552,-0.339916677,0.279818075,0.461924374,0.123345673,-0.571673421,-0.849128728,-0.11829304,-0.182984969,0.773192557,-0.909210015,0.301987709,-0.37382724,-0.701470399,0.00765817587,0.486531009,-0.369855492,-0.702946089,-0.0939531578,0.315476815,-0.366170007,0.24139777,-0.141874651,-0.397293624,-0.164315184,-0.0289457776,0.120344045,-0.593589005,0.825942782,-0.0842687531,-0.0181179714,0.405394493,-0.498288139,-0.471190065,-0.530717146,-0.391323543,-0.405816568,-0.334354763,-0.62618281,0.271447898,0.104463926,0.0954675152,-0.354262448,0.298672825,0.35042336,-0.196696919,-0.701883728,0.183981233,0.279788146,-0.0137884743,-0.860891096,-0.267804525,-0.725088653,0.204705235,-0.450395279,0.412110939,-0.367424792,0.157727018,-0.260166196,-0.732784578,0.857726305,-0.55598621,-0.290265641,-0.173258035,-0.899488323,0.208118822,0.232244088,0.458284148,0.00431128577,-0.0185061062,0.0181161217,-0.517600709,0.0956358397
Anteroventral periventricular nucleus,-0.262621725,0.616730457,-0.0714889171,-0.260062,0.966559466,0.474971858,-0.890709949,-0.468485247,-0.230214767,0.0116306511,-0.933354225,-0.584607828,-0.544332406,-0.331590546,-0.164268252,0.0371600932,0.573040521,-0.745040525,-0.667156942,-0.426243452,-0.228633871,-0.27891809,-0.147436086,0.515440541,-0.542388922,0.579032784,-0.0240855577,0.454380766,-0.774835778,0.0617806596,-0.138620332,-0.95061702,-0.0533178213,0.974449064,-0.49218239,-0.196587118,-0.80563039,-0.349870239,0.173527609,-0.52410644,-0.570414008,-0.681981026,0.400137429,0.288105783,0.734214598,0.37603201,0.840881201,0.733473316,1,-0.805124159,0.607719686,-0.844158268,-0.340490377,-0.0524680646,0.237518499,-0.920939577,-0.780085186,0.282239434,-0.623497254,0.194013689,-0.724869464,-0.0509493191,0.155867827,-0.628495041,0.504179394,-0.000161862734,0.139565128,-0.699041611,0.183744834,0.872082204,-0.815897961,0.749156424,-0.662068831,-0.384703258,-0.274130488,0.446059041,0.718540366,-0.799499274,0.357630867,0.444566511,0.383588324,0.802078374,-0.604166819,0.134725366,0.0547437732,0.260962236,-0.450815902,-0.446091195,-0.245079637,-0.19325417,0.505058066,0.469513757,0.305475877,0.776029857,0.089456679,-0.280842828,-0.996639269,-0.398978706,0.56324991,-0.248661607,-0.812563143,0.309127434,-0.801350354,0.223523808,0.271657334,0.921137045,-0.691864657,0.463004146,0.00456548711,-0.152884725,0.788572102,-0.688148997,-0.740998604,-0.478431123,-0.390026084,0.256952783,0.760713934,0.866416575,0.29273843,-0.289252556,0.552745771,-0.14714542,-0.0472247174
Culmen,0.209383118,-0.111565656,-0.436809333,0.729315713,-0.871815662,-0.608067699,0.786495554,-0.00307011638,0.00289201836,0.232315321,0.644042588,0.633872205,0.145931597,0.0878353698,0.0362515981,0.451216394,-0.432849663,0.640068444,0.303027254,0.232711855,0.331332778,0.113237599,0.102423275,-0.720025493,0.359961146,-0.558524069,-0.246871713,-0.499441047,0.623933556,-0.451145818,-0.255088264,0.650317288,-0.433831938,-0.694060376,0.890322744,-0.387510013,0.565470744,-0.0431321703,0.128978244,0.118390512,0.242524328,0.16672506,-0.2639684,0.293887544,-0.542230584,-0.108061004,-0.457160223,-0.403514687,-0.805124159,1,-0.723310263,0.628432449,0.595580256,0.341601961,-0.613750171,0.64661708,0.68917809,-0.154036835,0.537987811,0.0314470785,0.300607231,0.0649010558,-0.134936519,0.755953369,-0.294637124,0.494788204,-0.0704336744,0.607515642,-0.0139278116,-0.856203913,0.992920262,-0.496393728,0.504115455,0.315416857,0.106652985,-0.846582788,-0.560706111,0.525520352,0.162918001,-0.820027552,-0.855198978,-0.439885594,0.574584486,-0.616517672,-0.00169799806,-0.640469699,-0.123802997,0.549206748,0.365348926,0.714730829,-0.139465742,-0.072884389,-0.260357339,-0.839702982,-0.0293535761,-0.0901773563,0.787471634,0.423311268,-0.460974278,0.404235581,0.340365179,-0.137401087,0.730454722,-0.0972734657,-0.470193994,-0.846453885,0.851870414,-0.877621551,0.360230197,0.00737932841,-0.48514323,0.757401174,0.792881072,0.897566379,0.148564379,0.295294727,-0.785774672,-0.547752678,0.115709409,0.40845322,-0.282324199,0.166424426,-0.0319660444
Endopiriform nucleus,0.492501424,0.424833602,0.652422413,-0.610901096,0.544585112,-0.0966840529,-0.733840926,-0.268002515,0.570057899,0.0273339394,-0.594383055,-0.461428496,-0.47225647,0.406209318,0.628383679,-0.631463051,0.838409789,-0.394945669,0.183710611,-0.661988462,0.391080244,-0.743517661,0.583025794,0.924826678,-0.74843374,0.842394729,0.0797973556,0.744777912,-0.0422334446,-0.0307768526,0.0368357279,-0.576346282,0.572694368,0.466480966,-0.465709085,0.012943449,-0.476723492,-0.311039786,0.0717006095,0.352443251,-0.653912657,-0.30347331,-0.0119351478,-0.407935558,0.631531678,0.40861183,0.139768936,-0.0771105552,0.607719686,-0.723310263,1,-0.843578161,-0.908446425,-0.731150926,0.348976103,-0.618579802,-0.240546067,0.381518194,-0.809387886,-0.646524429,0.0596483654,-0.567256654,0.52089472,-0.177882576,0.60470863,-0.653595503,0.49456913,-0.338143732,0.509576282,0.918091799,-0.792477065,0.747002624,-0.864709707,-0.281592696,-0.376673713,0.762757983,0.868278693,-0.576173724,-0.451995388,0.825467185,0.61873361,0.675692679,-0.461036121,0.750806051,0.629386439,0.881000994,-0.185439098,-0.435944673,0.277730886,-0.579799635,0.633050902,0.491589012,0.805123153,0.700277928,-0.434184976,-0.012316664,-0.627256595,-0.883399595,0.335653101,-0.526386721,-0.142154338,0.692900786,-0.438449278,-0.101594167,0.920684475,0.851206942,-0.699034678,0.560913602,0.220821566,0.651747189,0.0729980466,-0.490572034,-0.846548917,-0.525930629,0.468316875,0.0514673784,0.751259655,0.720613867,0.31164785,-0.575324447,0.749863421,0.227634757,-0.349708199
Entorhinal area lateral part,-0.278276734,-0.811806847,-0.149864196,0.227300098,-0.722103813,0.0423747026,0.852791151,0.630398736,-0.232206122,-0.187159211,0.878259472,0.465123388,0.758235952,-0.0670796355,-0.357835574,0.153777155,-0.880012977,0.555779414,0.264339848,0.743656516,-0.311384096,0.749361179,-0.382066695,-0.703171574,0.828016935,-0.806568845,0.119380183,-0.658047396,0.324550067,0.261751561,0.262005003,0.876147742,-0.108131833,-0.785962268,0.219459763,0.422684839,0.722702725,0.586281511,-0.299988488,0.126653094,0.858424488,0.74044527,-0.183230686,-0.141215502,-0.792009917,-0.580773606,-0.568325778,-0.339916677,-0.844158268,0.628432449,-0.843578161,1,0.613921249,0.382946275,-0.0779347188,0.886009201,0.437424618,-0.450672502,0.831326891,0.299783491,0.414418568,0.436672611,-0.455356378,0.208508843,-0.72999598,0.176121596,-0.462634021,0.491722002,-0.546191482,-0.933059365,0.695772468,-0.927733747,0.931854613,0.354380548,0.464472903,-0.433144176,-0.950534141,0.819935219,-0.0836608088,-0.497364767,-0.261053395,-0.957144475,0.521388949,-0.294297414,-0.533149523,-0.492164554,0.631768303,0.375370059,-0.232745904,0.151974505,-0.851730658,-0.756401079,-0.725241611,-0.691409445,0.268862723,0.325969803,0.867925417,0.760576786,-0.468448844,0.361059423,0.622423443,-0.723287764,0.581206671,-0.0640482747,-0.64481058,-0.932969922,0.602550991,-0.273264714,-0.41160405,-0.366634683,-0.453346132,0.500707444,0.799282154,0.248010604,-0.104204159,-0.467302599,-0.75213936,-0.978932447,-0.58232915,0.432721296,-0.891937068,-0.153720415,0.329199388
Lateral visual area,-0.521053633,-0.163013835,-0.765626223,0.561535612,-0.267033536,0.230144768,0.632078477,0.20489469,-0.587634955,0.292822423,0.40319951,0.574193394,0.404564415,-0.715361712,-0.674129625,0.867238808,-0.586542959,0.398816911,-0.413723126,0.367818837,-0.361621231,0.642926392,-0.573651472,-0.976751444,0.738763074,-0.571516793,0.114801893,-0.468300383,-0.142530373,0.120842285,0.0636575779,0.360499553,-0.587351245,-0.141523429,0.424913959,-0.210006694,0.413233753,-0.0367426088,0.291678506,-0.585232182,0.55989095,0.112585278,0.395193532,0.660230217,-0.607171565,-0.489845586,0.0793557224,0.279818075,-0.340490377,0.595580256,-0.908446425,0.613921249,1,0.944003825,-0.583362294,0.259910136,0.181192994,-0.0330944181,0.815124563,0.771669211,-0.39343684,0.768794341,-0.260079354,0.173637906,-0.258540212,0.871319211,-0.232061261,0.366136169,-0.633219697,-0.726203458,0.673585985,-0.422300346,0.773220699,0.457042678,0.535990919,-0.846421876,-0.605163004,0.49062544,0.644472409,-0.905030475,-0.669638895,-0.384097263,0.556313589,-0.81027545,-0.496980359,-0.951007272,-0.0252997352,0.61461855,-0.1663714,0.598226346,-0.471142983,-0.180618237,-0.63837031,-0.398597576,0.701196969,-0.377770069,0.339158246,0.921129676,0.0606095513,0.767350258,-0.195556743,-0.477250914,0.410401916,0.464473376,-0.886358829,-0.598205019,0.742251079,-0.630989901,-0.0152245793,-0.740868554,0.285319049,0.545015156,0.835874715,0.533431369,-0.583137345,0.233491647,-0.439418405,-0.441101068,0.00220590869,0.792507552,-0.512058245,-0.0111302816,0.579889837
Anterolateral visual area,-0.580734181,-0.0123109508,-0.743494485,0.394984894,0.0419137856,0.421803613,0.438568488,0.182989104,-0.599914211,0.420820598,0.189137659,0.52166535,0.353025108,-0.902390895,-0.710854001,0.910229245,-0.378502142,0.287283172,-0.592570283,0.173058639,-0.414099742,0.577875335,-0.59349298,-0.876677765,0.677944721,-0.327053505,0.273058733,-0.229437299,-0.358308281,0.263359778,0.174410986,0.131652144,-0.510874251,0.157433609,0.232588962,-0.234636599,0.282123524,-0.209355925,0.461294139,-0.732031276,0.476351984,-0.010505033,0.653846481,0.737499423,-0.502851169,-0.524348325,0.277066785,0.461924374,-0.0524680646,0.341601961,-0.731150926,0.382946275,0.944003825,1,-0.594032757,-0.0471285056,0.0234830603,0.181332969,0.728151259,0.837798718,-0.626523678,0.874082516,-0.0970888987,0.0287872748,-0.023096835,0.8962861,-0.0809046,0.273122162,-0.708041625,-0.470199131,0.426960451,-0.163281882,0.640990784,0.499238187,0.611523714,-0.734379356,-0.367579311,0.356645084,0.715035814,-0.796923791,-0.534843077,-0.155317741,0.506819365,-0.7263592,-0.431793867,-0.871913426,-0.104944858,0.613034352,-0.179072383,0.470460647,-0.369989478,-0.00866745681,-0.507475599,-0.0810163885,0.857913051,-0.568749029,0.0434350963,0.872045597,0.360152,0.827393729,-0.435027765,-0.343673703,0.264088606,0.681776348,-0.785673272,-0.310685238,0.610897688,-0.50302948,0.0208957157,-0.796039433,0.56748601,0.437016564,0.689667222,0.366685144,-0.675034647,0.323868585,-0.127702945,-0.198381901,0.142139113,0.839905214,-0.341617864,0.0741596208,0.718543169
Caudoputamen,-0.294069254,-0.385878549,0.433885341,-0.425639452,0.272570675,0.364984799,-0.52161621,0.0567181754,-0.158600574,-0.885977847,-0.255740329,-0.832107764,-0.0316722146,0.412142857,-0.117082263,-0.727002556,-0.208945791,-0.663403611,0.0137702483,0.468080986,-0.486061103,0.205917003,-0.275275322,0.646870538,-0.26935508,-0.147997472,-0.248823618,-0.224136701,-0.326483931,0.193400644,-0.0627981276,-0.216343263,0.240158432,0.0456358223,-0.676119201,0.678713201,-0.457184968,0.753334242,-0.857384471,0.17500804,-0.0204133289,0.140842877,-0.496873704,-0.60911446,0.468021319,0.288004377,0.115887542,0.123345673,0.237518499,-0.613750171,0.348976103,-0.0779347188,-0.583362294,-0.594032757,1,0.115427414,-0.609947315,-0.631617205,-0.457601879,-0.0971908174,0.251097153,-0.38172852,-0.525268203,-0.751507021,-0.495094349,-0.72932646,-0.580129588,-0.688132528,0.224041227,0.335865724,-0.615368796,-0.242793922,-0.218422038,-0.690534666,-0.43283444,0.832461061,-0.0928372606,-0.35336508,-0.342749259,0.787942513,0.78083132,-0.184749814,-0.752272173,0.502780918,-0.40784373,0.554668798,0.462355393,-0.870836564,-0.671726658,-0.547895731,-0.225507142,-0.583093408,-0.236602046,0.102482485,-0.434773595,0.838705639,-0.172608695,-0.350578282,-0.393084113,-0.809853722,0.245245785,-0.416396124,-0.674389455,-0.620762842,0.185031839,0.224600998,-0.837071625,0.877282509,-0.784547026,-0.00115613191,-0.16540696,-0.829838277,-0.654867194,-0.769627732,-0.0906714943,-0.791324524,0.0210998425,-0.0618711859,-0.755498384,-0.763102486,-0.286500393,-0.699348679,-0.412421708
Pedunculopontine nucleus,0.013999769,-0.760208823,0.0651820595,0.241997534,-0.878785228,-0.288759938,0.720708296,0.439994619,0.00194341936,-0.391867958,0.829156198,0.258579965,0.520823308,0.39592866,-0.0343986605,-0.178374972,-0.774530852,0.452619043,0.547653309,0.715095541,-0.0632622531,0.469512807,-0.102382873,-0.391453708,0.494947436,-0.77353127,-0.157534554,-0.684186229,0.568719994,-0.0316833319,0.0261158976,0.859126827,-0.0257489256,-0.946479236,0.306954795,0.40295799,0.598918372,0.677870146,-0.531045416,0.448958838,0.596570604,0.683026921,-0.592192716,-0.386734121,-0.561924044,-0.25,-0.707720391,-0.571673421,-0.920939577,0.64661708,-0.618579802,0.886009201,0.259910136,-0.0471285056,0.115427414,1,0.4861259,-0.615492535,0.511907126,-0.0748439295,0.726972261,-0.0268774382,-0.488390553,0.301536289,-0.789365142,-0.138590249,-0.485364883,0.388968683,-0.131772549,-0.839855915,0.665482867,-0.922708975,0.659138748,0.0803290879,0.0959711431,-0.242842363,-0.861260704,0.654110184,-0.330302482,-0.269336116,-0.194091108,-0.913514566,0.300954321,-0.112879485,-0.349754574,-0.214547752,0.581733205,0.112513451,-0.111765698,0.123812629,-0.639833257,-0.743925352,-0.542165476,-0.83313349,-0.202345933,0.602080966,0.949419536,0.380390878,-0.768247857,-0.0221201487,0.83614246,-0.587869354,0.515335384,-0.467143485,-0.374595109,-0.916943572,0.421743985,-0.203916104,-0.350447605,0.00221836557,-0.793022242,0.367724631,0.562410458,0.264146083,0.20311502,-0.531445416,-0.85928834,-0.932906281,-0.621489642,0.0412534961,-0.752520233,-0.227695653,-0.100926315
Agranular insular area ventral part,0.673933872,-0.222510472,0.242490304,0.0550496426,-0.768336315,-0.642672173,0.803777262,0.399830375,0.65312056,0.550014122,0.782191536,0.845867513,0.402829593,0.252735783,0.55759895,0.0152347341,0.0176778274,0.944666747,0.758359665,-0.222569006,0.677902808,-0.200594506,0.605290218,-0.381411118,0.362000921,0.0171933642,0.3423949,0.154196768,0.905065766,-0.0525106637,0.328682906,0.780250098,0.323159845,-0.718713054,0.519642458,-0.0983378461,0.859504019,-0.251794922,0.395442173,0.61932857,0.304651789,0.512898548,-0.0233836976,-0.207504123,-0.71927511,-0.430376707,-0.852009313,-0.849128728,-0.780085186,0.68917809,-0.240546067,0.437424618,0.181192994,0.0234830603,-0.609947315,0.4861259,1,0.354306423,0.498365688,-0.472848875,0.599544759,0.0512879218,0.485887317,0.923159307,0.14624618,0.0345832548,0.507941798,0.946160552,-0.143108423,-0.534694722,0.674208448,-0.186802726,0.359135954,0.710089115,0.428099715,-0.457755647,-0.177713634,0.746681418,-0.453294185,-0.40518002,-0.408214271,-0.347388103,0.83484369,0.0601251189,0.520314753,-0.0599154462,0.169769898,0.75220591,0.766742953,0.0833577824,-0.0976980555,0.113035579,0.276706255,-0.35685459,0.0190270732,-0.24069277,0.726895587,0.161577445,-0.0576909502,0.485605568,0.600737012,0.302935327,0.965002248,0.172350688,0.146925311,-0.547641125,0.783871448,-0.59146082,0.524188474,0.481931347,-0.605099663,0.907052076,0.665971023,0.540314337,0.692283162,0.173043427,-0.277031445,-0.450989307,0.293993984,0.476332861,-0.00125761629,0.723603898,0.207064632
Periaqueductal gray,0.453659409,0.448692438,0.189423536,-0.350327024,0.312057546,-0.0634554813,0.0194374621,0.0987734509,0.524241296,0.916693266,-0.0991897569,0.537483125,0.0155994873,-0.340663748,0.411567646,0.212989909,0.752274562,0.414232459,0.0516803678,-0.886142224,0.514679812,-0.500692675,0.521283012,0.00397742711,-0.0109246322,0.817508899,0.666545862,0.886599001,0.113290407,0.231175305,0.475774828,-0.144057652,0.409792206,0.375905516,-0.0287846495,-0.338643235,0.232480785,-0.868959133,0.925840415,0.0304350507,-0.159341961,-0.109093311,0.754962393,0.175835644,-0.1842174,-0.332488096,-0.0328518524,-0.11829304,0.282239434,-0.154036835,0.381518194,-0.450672502,-0.0330944181,0.181332969,-0.631617205,-0.615492535,0.354306423,1,0.0555472373,-0.226563569,-0.272952644,0.277484219,0.950265773,0.401857288,0.933922156,0.177810765,0.947794178,0.479253347,-0.218657799,0.383531008,-0.160221075,0.745594793,-0.22227725,0.673569531,0.482728974,-0.10994161,0.677302391,0.104395869,-0.0794464324,-0.0602363592,-0.043117732,0.54789417,0.511563655,0.228261492,0.726135225,0.159885925,-0.285376858,0.621624182,0.695519965,-0.195616551,0.39664658,0.771058337,0.721962376,0.658979131,0.426521128,-0.867875236,-0.356741291,-0.100724974,0.873182191,0.572715075,-0.33000644,0.778653409,0.338639706,0.791891563,0.461375334,0.472252737,0.266859102,-0.208992763,0.696208929,0.291518946,0.385107459,0.435635201,0.0709040155,0.0607974737,0.315253851,0.587002682,0.729514827,0.489989053,0.817592048,0.511324928,0.659999212,0.897929275,0.503014744
Dorsal part of the lateral geniculate complex,-0.292099356,-0.590961273,-0.254471359,0.11638098,-0.454686963,0.221265407,0.883664934,0.711164201,-0.200154034,0.308142398,0.795434221,0.768031218,0.837717842,-0.507092941,-0.408327774,0.477586405,-0.610995138,0.728531762,0.0517651845,0.380485367,-0.259460858,0.69045411,-0.356161374,-0.877550869,0.973782467,-0.481475286,0.509569704,-0.284323867,0.173594102,0.487154423,0.537664731,0.755508939,-0.047919044,-0.473619929,0.171533487,0.238531161,0.821731478,0.144383739,0.227686972,-0.113780086,0.89040558,0.649302741,0.377527413,0.139102506,-0.94249465,-0.857072848,-0.421951488,-0.182984969,-0.623497254,0.537987811,-0.809387886,0.831326891,0.815124563,0.728151259,-0.457601879,0.511907126,0.498365688,0.0555472373,1,0.461942218,0.0515213886,0.812031565,-0.0614244875,0.290226267,-0.291929001,0.475035666,-0.0718318295,0.69275249,-0.846256917,-0.795850255,0.628940548,-0.583404671,0.957776193,0.747293096,0.835062219,-0.602746595,-0.692082937,0.891295481,0.0967489174,-0.667511021,-0.343026935,-0.69818232,0.813921223,-0.351789128,-0.353209134,-0.615975139,0.474211811,0.755317392,-0.0364380813,0.133713192,-0.763038284,-0.406514693,-0.535226818,-0.323899334,0.717218443,-0.217474141,0.614693506,0.926083007,0.0788902391,0.806946086,0.286279596,-0.471441558,0.70371728,0.497902076,-0.630631877,-0.708710064,0.791867912,-0.411016291,-0.144584759,-0.490810271,-0.0400269071,0.718510304,0.933205926,0.278732651,-0.204208096,-0.138999451,-0.37471311,-0.744636462,-0.192005153,0.854382331,-0.66664959,0.228979264,0.763004588
