,Olfactory tubercle,Pons,Nucleus accumbens,Pons motor related,Subthalamic nucleus,Dorsal auditory area,Primary somatosensory area mouth,Perirhinal area,Lateral preoptic area,Central medial nucleus of the thalamus,Entorhinal area medial part,Medial septal nucleus,Ectorhinal area,Lateral hypothalamic area,Basolateral amygdalar nucleus,Anteroventral preoptic nucleus,Central amygdalar nucleus,Agranular insular area,Diagonal band nucleus,Supplemental somatosensory area,Piriform area,Ventral auditory area,Orbital area lateral part,Intercalated amygdalar nucleus,Primary auditory area,Substantia innominata,Lateral septal complex,Posterior hypothalamic nucleus,Anterior hypothalamic nucleus,Bed nuclei of the stria terminalis,Orbital area ventrolateral part,Gustatory areas,Taenia tecta,Zona incerta,Subiculum,Dorsal peduncular area,Primary visual area,Visceral area,Midbrain reticular nucleus,Infralimbic area,Temporal association areas,posteromedial visual area,Medial geniculate complex,Ventral tegmental area,Tuberal nucleus,Parasubthalamic nucleus,Retrochiasmatic area,Suprachiasmatic nucleus,Anteroventral periventricular nucleus,Culmen,Endopiriform nucleus,Entorhinal area lateral part,Lateral visual area,Anterolateral visual area,Caudoputamen,Pedunculopontine nucleus,Agranular insular area ventral part,Periaqueductal gray,Dorsal part of the lateral geniculate complex,Retrosplenial area dorsal part,Frontal pole cerebral cortex,Primary somatosensory area upper limb,Anterior amygdalar area,Field CA1,Medial habenula,Presubiculum,Subparaventricular zone,Anteroventral nucleus of thalamus,Piriform-amygdalar area,Ventral medial nucleus of the thalamus,Inferior colliculus,Claustrum,Primary motor area,Anterodorsal nucleus,Mediodorsal nucleus of thalamus,Fundus of striatum,Magnocellular nucleus,Medial preoptic area,Postsubiculum,Paraventricular nucleus of the thalamus,Anterior cingulate area dorsal part,Medial preoptic nucleus,Reticular nucleus of the thalamus,Prelimbic area,Dorsomedial nucleus of the hypothalamus,Cortical amygdalar area,Secondary motor area,Field CA3,Field CA2,Interpeduncular nucleus,Ventrolateral preoptic nucleus,Globus pallidus external segment,Periventricular zone,Orbital area medial part,Primary somatosensory area lower limb,Agranular insular area posterior part,Parasubiculum,Lateral posterior nucleus of the thalamus,Primary somatosensory area trunk,Substantia nigra compact part,Cortical amygdalar area posterior part,Ventromedial hypothalamic nucleus,Central lateral nucleus of the thalamus,Parataenial nucleus,Periventricular hypothalamic nucleus posterior part,Median preoptic nucleus,Dentate gyrus,Anterior cingulate area ventral part,Posterior amygdalar nucleus,Lateral amygdalar nucleus,Retrosplenial area ventral part,Posterior complex of the thalamus,Lateral dorsal nucleus of thalamus,Substantia nigra reticular part,Ventral anterior-lateral complex of the thalamus,Olivary pretectal nucleus,Paraventricular hypothalamic nucleus,Precommissural nucleus,Lateral habenula,Superior colliculus motor related,Medial pretectal area,Medial amygdalar nucleus,Superior colliculus sensory related
Primary somatosensory area lower limb,0.264579468,-0.632209322,-0.482407159,-0.783393653,0.132796288,0.0661720838,0.483607643,0.88224017,-0.11756637,0.33666061,0.474022999,-0.609509458,-0.265674306,-0.123655088,-0.347832165,0.389939969,-0.742808733,-0.206375016,0.0394515533,0.514429377,-0.149097556,0.121190148,0.416472643,0.319535547,-0.584846782,-0.351446211,-0.385556506,-0.642352564,-0.927196155,-0.247356979,0.531478121,-0.3240105,0.717076212,0.220103189,-0.374723304,0.500172623,0.74000012,0.477448903,-0.659515164,0.308247376,0.325544066,0.963556797,-0.46968888,-0.729564036,-0.415482381,-0.643998175,-0.139553188,0.074593348,0.0239002619,-0.909792625,0.43755097,0.152892458,-0.826634294,-0.559941339,0.528940954,-0.613160626,-0.52680309,-0.986599253,0.87488908,0.753152164,0.55309428,0.952517568,-0.508560586,0.525862395,-0.46869801,-0.867995608,-0.432671625,0.653712606,-0.450345874,0.0381722262,-0.0928720769,-0.241352657,0.925372703,0.642865141,0.595780046,-0.00311491137,-0.64261831,-0.422766271,-0.737088634,-0.128899578,-0.8049701,-0.364878942,0.849914984,0.174444583,-0.514863143,-0.557824932,0.893540212,0.240189959,0.359661184,-0.359613954,-0.0940913979,0.435373417,-0.310510533,-0.172873902,1,0.491878088,-0.846173311,0.468771177,0.919725386,-0.731640323,-0.611481872,-0.495711163,0.389607366,0.0697970196,-0.00710547839,0.216316945,0.0701990771,-0.686175307,-0.523678381,0.491128679,-0.700685794,0.400404609,0.686740312,-0.693809764,0.570083521,-0.277772876,-0.241824326,-0.581318066,0.629752534,-0.892956425,-0.609774095,-0.089373955,-0.949734693
Agranular insular area posterior part,0.88996067,0.199445337,0.19241742,-0.132417939,0.75822617,0.465041807,0.945978207,0.371773273,0.774865146,0.618878354,0.414899888,-0.197585885,0.11741706,0.788363697,-0.316062748,0.786481608,0.0300834253,0.164631814,0.739353426,0.951924108,0.691101982,0.0957932358,-0.325333611,0.77282472,-0.259600193,0.542567382,0.338801665,-0.0318712161,-0.178396272,0.712247471,-0.121764251,0.457423439,0.0184382432,0.89663969,0.462928563,-0.331129847,-0.136365967,0.986945153,0.156082264,-0.272654188,0.658350956,0.252845053,0.280023784,-0.0421648448,0.435708269,0.230137297,0.632662475,0.438341977,0.439807682,-0.314512683,0.464646645,0.34356636,-0.511605325,-0.560737534,0.939810059,0.116563985,0.195384237,-0.381017208,0.316508858,0.340264885,0.137355509,0.605245792,0.437770796,0.321407194,-0.0391024558,-0.231084993,-0.0521017501,0.971541834,-0.0840287685,0.559516157,-0.185627846,0.655580771,0.352581167,0.932926486,0.886008313,0.635915617,0.276493643,0.50924323,-0.0659707243,0.369428655,0.0649110053,0.56814855,0.804359281,-0.320187107,0.175111493,0.222991101,0.268236271,0.241598384,0.182477705,-0.155098049,0.549380407,0.209243184,-0.0146511414,0.072131561,0.491878088,1,-0.202340139,0.766125601,0.470907004,-0.0637184308,0.120620296,0.366915284,0.941274878,0.692506348,0.428251235,0.531809117,0.107865873,-0.109684263,0.376402795,0.530966023,0.0897614838,0.725926148,0.813076144,0.06153639,0.503582899,0.0352552708,0.0466273074,-0.106354452,0.893913261,-0.193325639,-0.265072382,0.390955108,-0.204767784
Parasubiculum,-0.110106437,0.525007661,0.385780498,0.489612516,0.140208368,0.42812385,-0.300364911,-0.674899727,0.413555925,-0.430151619,0.0438607515,0.264898685,0.379629798,0.429935489,0.449151542,-0.321792771,0.942300046,-0.0776420962,0.00322626791,-0.179075522,0.179021588,0.376182942,-0.802893067,0.201358125,0.782501277,0.703110368,0.153965209,0.300924992,0.939894785,0.375507331,-0.859376048,0.1870031,-0.812990685,0.125306876,0.639584501,-0.644515678,-0.6042583,-0.261882472,0.896840787,-0.584668681,0.162771286,-0.848756073,0.812771616,0.608307645,0.568006788,0.546862082,0.250621034,-0.266735034,-0.223842959,0.811533773,-0.539551919,0.381440318,0.913594138,0.59929786,-0.145358881,0.899286189,0.361152974,0.86685185,-0.771096296,-0.335589177,-0.884882969,-0.649878808,0.659467732,-0.0468862039,0.0525927479,0.864712378,0.0393530067,-0.40772852,0.497050981,0.201280363,0.38263785,0.261475081,-0.749785405,-0.495817218,-0.338111258,0.247184962,0.667892863,0.466800518,0.861388598,-0.174219409,0.726710154,0.381029256,-0.497507885,-0.202147232,0.257366655,0.841222424,-0.839819874,0.229050718,-0.0655374388,-0.0843594371,0.139701081,0.0203017021,-0.113439632,0.0156281869,-0.846173311,-0.202340139,1,0.0445069161,-0.587706703,0.905604512,0.876217197,0.708187234,0.00928762338,-0.135876372,-0.265722269,-0.385972706,0.410831262,0.373598188,0.828364476,-0.344204816,0.61665378,0.0704733764,-0.226118458,0.94188825,-0.352850959,-0.133272473,-0.158630346,0.177529182,-0.53851557,0.961614637,0.166025702,0.412837939,0.838446979
Lateral posterior nucleus of the thalamus,0.586585503,-0.0732457156,-0.00362181115,-0.47614513,0.718485341,0.741575333,0.56732171,0.553472637,0.602392026,0.208852336,0.892748805,-0.493777754,0.305518614,0.657009782,-0.14376425,0.478784302,0.154424027,-0.233892465,0.381136055,0.767455527,0.306630384,0.697351564,-0.5334453,0.975572623,0.0196319855,0.625017066,-0.200917587,-0.499347716,-0.120999179,0.385275428,-0.357791557,-0.00731675642,0.0400028411,0.825425431,0.538114706,-0.162025218,0.214018343,0.654262078,0.337990341,-0.308838598,0.956813653,0.342272444,0.440340634,-0.159242334,0.388902355,-0.160376255,0.434910635,0.000064906663,-0.0212327288,-0.265288905,-0.0393592654,0.855630779,-0.176162379,-0.296883229,0.909408377,0.301594011,-0.122202481,-0.367717071,0.406157653,0.739729229,-0.300293074,0.682860508,0.346595792,0.741392327,-0.625332158,-0.105035646,-0.507876539,0.731512122,0.124514333,0.627404475,0.19711913,0.254633827,0.495717431,0.592929429,0.764764497,0.639731561,0.116020246,0.239155406,0.141372277,-0.274521316,-0.129272829,0.21075145,0.842306616,0.0102659235,-0.27793023,0.444138008,0.315495386,0.640865055,0.354135733,-0.598562942,0.346648465,0.764351914,-0.533821134,-0.0535832724,0.468771177,0.766125601,0.0445069161,1,0.686167644,0.194547234,0.380988693,0.422048822,0.907214536,0.21170348,-0.168982143,0.0629000604,0.714322972,-0.454452677,0.481524995,0.292365184,-0.0751619835,0.964402621,0.961916361,0.305941057,0.6342893,-0.49694502,-0.465258638,-0.594393631,0.462332724,-0.0994477947,-0.762885749,0.426168744,-0.313513065
Primary somatosensory area trunk,0.182028552,-0.692705974,-0.545693605,-0.915191181,0.192104807,0.367450353,0.384150689,0.88801501,-0.0242857265,0.0996359038,0.768579014,-0.784724361,-0.159025356,-0.0217234864,-0.169463459,0.246042317,-0.50840811,-0.448396501,-0.0797667203,0.536395192,-0.250415229,0.501018127,0.123005411,0.556146798,-0.310958837,-0.13559394,-0.606548245,-0.850075199,-0.781100962,-0.26426644,0.23299759,-0.496406662,0.563900441,0.298618223,-0.208264728,0.402892766,0.804068032,0.398808872,-0.423716436,0.110885177,0.562332536,0.905377668,-0.198065836,-0.739411633,-0.33152389,-0.708129776,-0.159798179,-0.17847054,-0.231028141,-0.826223274,0.203110661,0.509561508,-0.562772425,-0.3574778,0.596971618,-0.339147279,-0.644836959,-0.901599897,0.807610178,0.949360833,0.193147861,0.976002371,-0.418572394,0.797713747,-0.757725498,-0.727300474,-0.698373835,0.586592996,-0.338297285,0.123036402,0.18924616,-0.334794449,0.903441919,0.503234719,0.565611522,0.0729463126,-0.608864117,-0.445401798,-0.538252901,-0.443535864,-0.797092338,-0.430143189,0.886027915,0.208771731,-0.707924528,-0.307689437,0.79223034,0.548647087,0.519676515,-0.653215068,-0.15463931,0.727114981,-0.622938836,-0.291269672,0.919725386,0.470907004,-0.587706703,0.686167644,1,-0.49347361,-0.349671682,-0.340076831,0.484096871,-0.133870725,-0.319618967,-0.0533095164,0.441732753,-0.846728181,-0.294445983,0.442263252,-0.71108177,0.600728575,0.827348781,-0.426353982,0.592562499,-0.593397558,-0.55417426,-0.831204609,0.450715741,-0.704018628,-0.86026422,0.0988852174,-0.899759596
Substantia nigra compact part,0.154461185,0.679832381,0.657133955,0.52520407,0.460134503,0.285418147,-0.265344218,-0.416132939,0.398486133,-0.101527004,0.161328742,0.4410385,0.735032178,0.509829281,0.0406789895,0.0121758873,0.782691793,0.209750187,0.278600743,-0.161266429,0.380673944,0.369148666,-0.693304064,0.28804551,0.467689657,0.772067496,0.255956101,0.337957153,0.901371387,0.448345007,-0.673164902,0.361542264,-0.541043126,0.353721233,0.84416257,-0.423912952,-0.565840111,-0.144432393,0.966462319,-0.294900307,0.394169683,-0.741699772,0.657100293,0.787671343,0.801859365,0.426899693,0.543812738,0.0488363114,0.0729576931,0.87802634,-0.718402812,0.463938362,0.707410959,0.231802968,0.0751295305,0.731559826,0.57178682,0.809865223,-0.494045074,-0.2670203,-0.732743044,-0.568981325,0.808275394,-0.123472712,-0.00589730612,0.94742711,0.203875367,-0.220533517,0.803817757,0.566965636,0.0563757032,0.408387055,-0.524510519,-0.295233955,-0.0325624816,0.58093577,0.80058809,0.635683322,0.99155722,-0.089460652,0.773503339,0.517964612,-0.305743327,0.116515588,0.396197349,0.955542243,-0.59178545,0.0445612182,-0.365103063,0.0822735159,0.482190254,0.179933312,0.0377201711,0.392346054,-0.731640323,-0.0637184308,0.905604512,0.194547234,-0.49347361,1,0.978612697,0.889226913,0.198623123,0.105860659,-0.0825318454,-0.0829027303,0.503169832,0.492111698,0.847116032,-0.582365767,0.781577737,0.316190541,-0.071409313,0.969522496,0.0422157256,0.0249843976,0.0288234268,0.226763748,-0.449272595,0.792823177,0.0445150081,0.132520618,0.754678513
Cortical amygdalar area posterior part,0.281381634,0.647515966,0.620638667,0.425161709,0.577295059,0.4404797,-0.0950619268,-0.322362846,0.54318874,-0.0521694047,0.305638344,0.318269008,0.722652614,0.648476522,0.0396435523,0.110598445,0.801723569,0.150480248,0.357625136,0.0365439084,0.450477645,0.465313558,-0.789426238,0.476348178,0.470022389,0.876845163,0.238120002,0.24954985,0.844236936,0.544565868,-0.73587518,0.369698396,-0.549455687,0.512968665,0.910792143,-0.490144601,-0.534869096,0.0280619147,0.989362406,-0.388913923,0.548578737,-0.659923416,0.742682448,0.714854746,0.842788965,0.426263328,0.610161604,0.0491518951,0.0719096081,0.776222151,-0.637323833,0.591177738,0.638509596,0.175915197,0.25990274,0.781802105,0.528880464,0.704628002,-0.425811179,-0.131633219,-0.757747329,-0.409409462,0.853494594,0.0234151936,-0.0903189049,0.871652064,0.101271487,-0.0445724022,0.751278032,0.644289069,0.104834053,0.473359869,-0.433159352,-0.141572235,0.120065128,0.670370308,0.800813654,0.675307641,0.958421593,-0.101881916,0.731114744,0.566530021,-0.127264031,0.0466429919,0.343717977,0.994444107,-0.534132812,0.177728271,-0.250886409,-0.0389043644,0.524512149,0.281737057,-0.0582636996,0.333500736,-0.611481872,0.120620296,0.876217197,0.380988693,-0.349671682,0.978612697,1,0.932172493,0.383078755,0.166263066,-0.0868235797,-0.059546146,0.586596534,0.388233839,0.920225017,-0.445646049,0.734563468,0.478561666,0.121784552,0.984263731,0.12844754,-0.0617108409,-0.0560166881,0.120219208,-0.299259396,0.756518442,-0.0738625067,0.257834427,0.67811374
Ventromedial hypothalamic nucleus,0.586223243,0.818762026,0.805485043,0.547961989,0.781807495,0.323055998,0.166595366,-0.249990483,0.676713146,0.294549191,0.204719756,0.470021997,0.781352982,0.800932862,-0.212756276,0.434971625,0.682856528,0.424859506,0.669896468,0.215472386,0.738518864,0.233434774,-0.688935439,0.504750704,0.209291576,0.912507237,0.514898929,0.434475906,0.772793918,0.763231665,-0.575384105,0.654895254,-0.44442114,0.711672672,0.990381174,-0.499432634,-0.659549519,0.304750019,0.943478138,-0.289415198,0.580313948,-0.614854654,0.639439119,0.808290176,0.978401827,0.548197527,0.851255827,0.380555008,0.404804906,0.733557683,-0.44840832,0.451092826,0.366280127,-0.125254149,0.449432023,0.646307248,0.739869798,0.624124166,-0.315321533,-0.22038014,-0.504314136,-0.336404057,0.974581439,-0.132036702,0.11035763,0.812694701,0.329658857,0.222179361,0.761906638,0.801888196,-0.185003375,0.743155603,-0.358391134,0.166182783,0.372877808,0.848407807,0.926176349,0.883523115,0.90198712,0.218203554,0.816117256,0.80476398,0.0181583068,0.00288162751,0.581341636,0.957188614,-0.421288844,-0.0213156565,-0.40357575,0.177132202,0.778488158,0.145193103,0.19652205,0.522987528,-0.495711163,0.366915284,0.708187234,0.422048822,-0.340076831,0.889226913,0.932172493,1,0.5602768,0.511660333,0.257908529,0.291062445,0.38872472,0.545350854,0.909887408,-0.377054632,0.854790857,0.547204545,0.207141508,0.888763,0.276602071,0.206133165,0.215985197,0.312007561,0.0010937976,0.622786695,0.0449239985,0.177401645,0.653918821
Central lateral nucleus of the thalamus,0.862077448,0.242521841,0.276669534,-0.16024025,0.876510141,0.585205868,0.788671238,0.411794823,0.784148823,0.522002733,0.625193677,-0.200530831,0.357361924,0.844902272,-0.31994204,0.744749672,0.171874249,0.111014622,0.71324262,0.874366808,0.660079405,0.358462443,-0.491775992,0.908114041,-0.143253534,0.709741253,0.216117989,-0.130542492,-0.022423206,0.690853033,-0.280344272,0.389793831,-0.0166154965,0.973548124,0.660487861,-0.308641412,-0.103029944,0.87826726,0.384981019,-0.287428051,0.865566699,0.183920844,0.416627147,0.0728946428,0.589656896,0.148530544,0.705393237,0.352335983,0.346915286,-0.149162119,0.153699332,0.607625459,-0.32233462,-0.49838596,0.985049312,0.270150595,0.214958849,-0.259310141,0.31535918,0.446898585,-0.102481595,0.558642341,0.563942556,0.43429449,-0.248593096,-0.0252624738,-0.147774202,0.893269866,0.164301313,0.737148053,-0.10124617,0.614243678,0.356600959,0.810658204,0.896551469,0.789521298,0.373992169,0.550987,0.183532857,0.153597465,0.130973019,0.556768212,0.806045602,-0.140540973,0.108864537,0.471242551,0.231973302,0.356205868,0.135231607,-0.2665688,0.617857558,0.453830857,-0.160258088,0.15392629,0.389607366,0.941274878,0.00928762338,0.907214536,0.484096871,0.198623123,0.383078755,0.5602768,1,0.591355781,0.245802474,0.413087932,0.409841803,-0.129531729,0.553758956,0.322707457,0.18638067,0.903207789,0.883924557,0.304525296,0.622837694,-0.115243105,-0.0915449807,-0.228431368,0.697584318,-0.0635836527,-0.448606928,0.381929332,-0.1361439
Parataenial nucleus,0.915546157,0.711686315,0.731307474,0.515035136,0.740458766,-0.181968666,0.666829979,0.0475421251,0.550986566,0.918191828,-0.204336516,0.549466681,0.404374103,0.636271698,-0.660195765,0.906709211,-0.0284910277,0.811780082,0.971737303,0.480043446,0.945464201,-0.494555529,-0.00138597237,0.216084605,-0.533127951,0.399552457,0.858567099,0.622451144,0.123396488,0.791418015,0.174743118,0.920397744,0.0718151743,0.70064687,0.530850377,-0.212924565,-0.554878852,0.747342329,0.22623247,0.128551536,0.24621609,-0.139141144,-0.0180653774,0.523253836,0.664910684,0.508547784,0.865908739,0.921951495,0.936249627,0.178232394,0.295475981,-0.203292201,-0.499892608,-0.740694403,0.578021437,-0.087106312,0.776761786,0.0562401859,0.119196348,-0.3258109,0.423581139,0.0202980765,0.634201037,-0.446075961,0.548414558,0.16196957,0.681913193,0.686565813,0.290860128,0.636715342,-0.756148795,0.90793744,0.0165483665,0.768527248,0.702614807,0.704117626,0.635731831,0.812209129,0.189946819,0.85523342,0.51102871,0.857348146,0.315149565,-0.119125268,0.790621222,0.245998109,0.0900280077,-0.5005002,-0.515947892,0.598654853,0.870627114,-0.309163572,0.697118477,0.633948357,0.0697970196,0.692506348,-0.135876372,0.21170348,-0.133870725,0.105860659,0.166263066,0.511660333,0.591355781,1,0.920622385,0.932849158,-0.360330201,0.591667819,0.29596255,0.0239918981,0.602394178,0.321409229,0.238921173,0.0899927213,0.416405309,0.730312448,0.741415303,0.596172563,0.699233297,-0.0766663315,0.335698717,-0.129448587,0.201614035
